order_id,customer_id,order_date,total_amount,status,shipping_cost
26165,913,2025-02-10,12.3,Pending,6.99
26166,3014,2025-06-07,9.24,Completed,4.99
26167,5410,2025-03-17,179.7,Pending,0.0
26168,159,2025-01-22,253.82,Completed,0.0
26169,548,2024-04-01,81.01,Completed,0.0
26170,5133,2025-07-21,12.69,Shipped,7.99
26171,2901,2024-10-12,191.58,Completed,0.0
26172,7675,2025-04-26,219.73,Completed,0.0
26173,2266,2025-04-26,137.44,Completed,0.0
26174,8947,2025-01-30,22.83,Shipped,6.99
26175,735,2025-06-01,445.39,Pending,0.0
26176,3792,2025-01-06,313.68,Shipped,0.0
26177,4318,2024-02-09,860.18,Completed,0.0
26178,1925,2025-07-28,353.98,Shipped,0.0
26179,524,2025-07-15,555.82,Pending,0.0
26180,9703,2025-01-10,649.58,Completed,0.0
26181,5925,2025-07-07,60.39,Pending,0.0
26182,8810,2025-05-01,8.19,Pending,0.0
26183,861,2025-08-15,46.22,Completed,0.0
26184,6185,2025-03-31,255.53,Pending,0.0
26185,7493,2025-08-10,114.3,Completed,0.0
26186,5881,2025-06-09,1346.67,Completed,0.0
26187,7902,2025-01-28,243.0,Completed,0.0
26188,1308,2025-01-02,275.24,Completed,0.0
26189,6347,2025-08-22,41.42,Pending,0.0
26190,2822,2025-08-13,50.3,Shipped,0.0
26191,3866,2025-03-06,943.14,Completed,0.0
26192,6926,2025-06-18,128.2,Shipped,0.0
26193,8227,2025-09-09,37.9,Shipped,7.99
26194,2101,2025-03-01,36.73,Completed,5.99
26195,9572,2025-05-27,1.96,Completed,0.0
26196,437,2025-09-03,5.29,Completed,0.0
26197,2573,2024-01-09,100.76,Shipped,0.0
26198,4363,2025-08-10,439.56,Pending,0.0
26199,309,2024-08-01,32.95,Completed,6.99
26200,492,2025-07-14,153.91,Completed,0.0
26201,5309,2024-11-24,1069.49,Completed,0.0
26202,522,2025-06-02,229.04,Completed,0.0
26203,1915,2025-04-29,863.31,Completed,0.0
26204,2926,2024-06-12,21.54,Completed,6.99
26205,9561,2025-03-26,36.67,Pending,0.0
26206,3291,2025-09-09,342.96,Pending,0.0
26207,3230,2024-05-12,215.68,Cancelled,0.0
26208,3578,2024-08-19,375.56,Completed,0.0
26209,5610,2025-07-23,215.13,Completed,0.0
26210,2572,2025-03-22,134.17,Shipped,0.0
26211,233,2025-08-20,49.03,Completed,0.0
26212,9815,2025-07-12,2049.51,Shipped,0.0
26213,2653,2024-03-21,72.08,Completed,0.0
26214,6251,2023-12-26,66.46,Completed,0.0
26215,1217,2025-06-14,543.98,Shipped,0.0
26216,3540,2024-09-28,126.28,Completed,0.0
26217,522,2023-12-29,96.53,Completed,0.0
26218,3067,2025-04-03,19.66,Pending,6.99
26219,341,2024-07-11,97.33,Completed,0.0
26220,8251,2024-08-17,83.5,Shipped,0.0
26221,3254,2025-08-08,175.54,Completed,0.0
26222,4682,2024-11-08,359.83,Completed,0.0
26223,5634,2025-07-15,335.46,Shipped,0.0
26224,243,2025-02-10,198.1,Completed,0.0
26225,228,2025-08-16,549.68,Shipped,0.0
26226,6704,2025-08-09,37.1,Completed,6.99
26227,2603,2025-07-05,217.82,Completed,0.0
26228,8319,2025-06-11,98.74,Completed,0.0
26229,4431,2025-05-30,147.6,Completed,0.0
26230,4854,2024-07-24,124.36,Completed,0.0
26231,9624,2025-01-20,40.73,Completed,0.0
26232,2169,2025-02-26,125.2,Completed,0.0
26233,2749,2025-05-27,27.4,Completed,0.0
26234,1309,2025-06-15,748.24,Completed,0.0
26235,1594,2025-08-27,211.56,Completed,0.0
26236,1494,2025-05-09,392.88,Completed,0.0
26237,7884,2025-01-26,27.01,Pending,6.99
26238,4778,2025-04-08,20.95,Completed,5.99
26239,6439,2025-09-05,109.71,Pending,0.0
26240,7109,2025-06-18,99.96,Completed,0.0
26241,8439,2024-02-29,17.16,Completed,6.99
26242,1083,2025-08-29,124.98,Completed,0.0
26243,9674,2023-10-10,1338.09,Completed,0.0
26244,11,2025-01-04,25.06,Completed,5.99
26245,2007,2025-07-31,124.97,Pending,0.0
26246,3530,2025-07-03,38.25,Completed,0.0
26247,2293,2025-05-22,27.59,Completed,7.99
26248,945,2025-06-29,11.07,Completed,0.0
26249,8627,2024-03-15,1504.17,Completed,0.0
26250,6249,2024-03-11,16.96,Completed,6.99
26251,2290,2025-07-12,164.57,Completed,0.0
26252,3344,2025-05-07,511.17,Completed,0.0
26253,2567,2024-07-22,154.45,Shipped,0.0
26254,1760,2024-03-16,924.94,Completed,0.0
26255,5164,2025-04-19,43.04,Completed,0.0
26256,3876,2024-08-29,483.7,Completed,0.0
26257,2229,2024-11-30,28.82,Completed,5.99
26258,8460,2024-06-01,22.49,Completed,0.0
26259,7020,2025-02-23,19.09,Completed,5.99
26260,4478,2024-11-06,222.55,Completed,0.0
26261,5918,2025-04-30,171.26,Completed,0.0
26262,515,2024-08-03,5.86,Completed,0.0
26263,1744,2025-08-21,76.37,Completed,0.0
26264,9122,2024-10-28,335.46,Pending,0.0
26265,7857,2025-02-04,79.47,Completed,0.0
26266,1449,2024-07-03,81.52,Completed,0.0
26267,3888,2024-03-23,250.39,Shipped,0.0
26268,199,2025-08-19,218.63,Completed,0.0
26269,1781,2025-03-05,1967.74,Cancelled,0.0
26270,4901,2025-08-28,322.0,Completed,0.0
26271,4423,2024-12-21,83.21,Completed,0.0
26272,9906,2025-02-08,489.21,Cancelled,0.0
26273,5714,2023-11-13,54.12,Completed,0.0
26274,5744,2025-08-23,21.33,Completed,7.99
26275,3505,2025-07-12,27.05,Completed,0.0
26276,7673,2024-10-06,40.83,Completed,6.99
26277,2568,2025-04-24,66.81,Shipped,0.0
26278,9122,2024-12-02,16.54,Pending,5.99
26279,4626,2025-07-22,456.47,Pending,0.0
26280,7091,2025-04-02,187.03,Completed,0.0
26281,5353,2024-08-22,35.0,Cancelled,6.99
26282,1420,2025-06-23,129.04,Shipped,0.0
26283,9523,2024-05-28,58.2,Shipped,0.0
26284,2558,2024-10-22,361.35,Completed,0.0
26285,7871,2024-11-29,81.38,Completed,0.0
26286,424,2025-02-05,445.44,Completed,0.0
26287,150,2025-08-10,254.19,Completed,0.0
26288,9706,2025-02-21,41.92,Shipped,0.0
26289,8096,2024-11-23,152.64,Completed,0.0
26290,139,2023-10-21,28.47,Pending,4.99
26291,7066,2025-06-27,20.93,Completed,7.99
26292,1871,2024-09-26,2165.03,Completed,0.0
26293,2062,2023-10-02,411.71,Completed,0.0
26294,8121,2025-06-25,2567.47,Pending,0.0
26295,8182,2025-03-30,3.9,Shipped,0.0
26296,4281,2024-10-31,1462.79,Completed,0.0
26297,5697,2025-04-08,48.28,Completed,0.0
26298,743,2024-09-04,373.99,Completed,0.0
26299,6425,2025-02-27,58.76,Shipped,0.0
26300,4182,2025-05-25,81.97,Completed,0.0
26301,8269,2024-09-21,38.27,Completed,0.0
26302,1992,2025-07-28,534.72,Pending,0.0
26303,5257,2025-09-06,520.63,Completed,0.0
26304,3706,2024-08-31,129.77,Pending,0.0
26305,1017,2025-05-25,89.96,Completed,0.0
26306,8289,2024-11-28,60.95,Shipped,0.0
26307,995,2025-07-11,310.6,Completed,0.0
26308,9747,2025-04-30,67.56,Completed,0.0
26309,6942,2025-04-15,88.14,Completed,0.0
26310,9225,2025-09-04,112.5,Completed,0.0
26311,8275,2025-07-11,39.29,Completed,6.99
26312,9728,2023-12-02,869.55,Pending,0.0
26313,4526,2025-03-02,92.48,Shipped,0.0
26314,5210,2024-10-27,103.9,Shipped,0.0
26315,513,2024-12-11,22.97,Completed,7.99
26316,1923,2025-08-29,45.46,Shipped,0.0
26317,1698,2025-06-20,32.91,Completed,0.0
26318,1915,2025-01-24,117.64,Completed,0.0
26319,4754,2024-08-25,108.58,Completed,0.0
26320,6817,2025-02-13,43.52,Completed,0.0
26321,8839,2025-07-27,113.67,Completed,0.0
26322,798,2025-06-18,112.9,Cancelled,0.0
26323,8269,2025-05-27,38.45,Completed,6.99
26324,6225,2024-08-31,18.64,Completed,6.99
26325,6698,2025-07-17,373.98,Shipped,0.0
26326,8934,2024-02-17,117.65,Completed,0.0
26327,1226,2025-06-19,114.57,Completed,0.0
26328,5567,2025-07-26,114.65,Completed,0.0
26329,9157,2025-01-18,103.25,Completed,0.0
26330,5923,2024-06-04,3575.16,Completed,0.0
26331,5037,2025-07-24,69.8,Completed,0.0
26332,8504,2024-10-25,214.08,Completed,0.0
26333,2647,2025-03-26,1491.6,Pending,0.0
26334,7685,2025-06-09,388.17,Completed,0.0
26335,2732,2023-09-19,124.16,Completed,0.0
26336,8825,2025-07-22,437.95,Completed,0.0
26337,4695,2024-02-21,22.83,Completed,7.99
26338,5546,2025-08-23,259.11,Cancelled,0.0
26339,3682,2024-09-05,156.94,Pending,0.0
26340,415,2025-07-08,382.14,Completed,0.0
26341,9735,2025-07-17,183.45,Completed,0.0
26342,8964,2025-08-02,14.17,Completed,4.99
26343,4480,2024-10-10,2863.4,Shipped,0.0
26344,7200,2025-01-29,35.51,Completed,7.99
26345,8679,2025-01-09,187.12,Completed,0.0
26346,9972,2024-06-21,161.73,Completed,0.0
26347,7533,2024-10-10,34.81,Completed,4.99
26348,6408,2023-11-12,3120.66,Pending,0.0
26349,7310,2024-06-11,220.44,Completed,0.0
26350,8222,2024-05-12,338.06,Completed,0.0
26351,8322,2025-08-12,89.54,Completed,0.0
26352,7946,2025-01-31,990.39,Completed,0.0
26353,5190,2025-02-02,13.1,Completed,6.99
26354,4215,2024-01-27,80.72,Shipped,0.0
26355,2375,2025-08-16,1020.88,Completed,0.0
26356,3984,2025-08-14,69.37,Completed,0.0
26357,208,2024-11-28,486.65,Completed,0.0
26358,8140,2025-08-29,190.08,Completed,0.0
26359,9174,2024-04-20,3641.32,Completed,0.0
26360,4303,2025-05-14,63.66,Shipped,0.0
26361,6912,2024-08-27,52.67,Cancelled,0.0
26362,6691,2025-06-07,88.11,Pending,0.0
26363,112,2025-03-03,291.71,Completed,0.0
26364,7154,2025-09-02,128.8,Completed,0.0
26365,4710,2025-03-06,77.76,Completed,0.0
26366,5041,2024-07-20,50.31,Cancelled,0.0
26367,1410,2025-05-01,76.26,Pending,0.0
26368,8898,2024-02-15,2018.93,Completed,0.0
26369,5873,2025-08-05,75.41,Completed,0.0
26370,8133,2023-12-27,49.31,Completed,0.0
26371,6276,2024-12-06,39.72,Completed,0.0
26372,6994,2024-06-21,5.79,Completed,0.0
26373,4200,2023-12-08,16.49,Completed,0.0
26374,2601,2025-07-02,139.4,Shipped,0.0
26375,4858,2025-02-09,349.34,Pending,0.0
26376,7807,2025-06-01,167.85,Completed,0.0
26377,6806,2025-07-22,312.89,Completed,0.0
26378,7499,2025-07-10,311.2,Completed,0.0
26379,5040,2024-04-21,97.29,Completed,0.0
26380,9040,2023-12-21,9.6,Completed,7.99
26381,2944,2025-07-14,1955.94,Completed,0.0
26382,8068,2025-06-24,42.83,Cancelled,7.99
26383,8361,2024-10-10,482.76,Completed,0.0
26384,6701,2025-04-14,308.62,Completed,0.0
26385,985,2024-11-15,45.33,Completed,0.0
26386,1108,2025-09-07,91.34,Completed,0.0
26387,8299,2024-06-15,84.68,Completed,0.0
26388,7433,2024-04-18,141.67,Completed,0.0
26389,4343,2024-03-18,165.42,Pending,0.0
26390,1554,2025-02-11,114.1,Completed,0.0
26391,2003,2025-08-12,36.43,Completed,0.0
26392,8105,2025-07-14,304.38,Completed,0.0
26393,498,2025-05-08,11.27,Shipped,4.99
26394,4950,2024-08-07,225.32,Cancelled,0.0
26395,1422,2025-08-23,85.14,Completed,0.0
26396,3475,2025-07-27,35.88,Completed,0.0
26397,5981,2025-08-24,689.11,Completed,0.0
26398,4374,2025-02-01,280.96,Completed,0.0
26399,8734,2025-08-15,222.34,Cancelled,0.0
26400,7311,2023-12-31,20.34,Completed,6.99
26401,8981,2025-06-05,74.76,Completed,0.0
26402,8548,2025-02-03,319.62,Completed,0.0
26403,5644,2025-07-24,654.76,Completed,0.0
26404,9419,2025-06-22,23.29,Completed,4.99
26405,8442,2025-09-09,307.47,Completed,0.0
26406,6179,2025-02-17,340.65,Completed,0.0
26407,532,2024-10-19,60.2,Completed,0.0
26408,8751,2024-10-17,1563.07,Completed,0.0
26409,1620,2025-08-13,35.97,Completed,0.0
26410,1292,2025-09-05,39.04,Shipped,0.0
26411,3125,2025-04-23,76.12,Completed,0.0
26412,4881,2024-02-24,22.14,Completed,7.99
26413,4114,2025-07-03,56.6,Completed,0.0
26414,9320,2025-09-08,10.55,Shipped,0.0
26415,3912,2025-04-06,198.48,Completed,0.0
26416,7160,2025-08-01,130.67,Shipped,0.0
26417,1108,2025-09-09,223.64,Completed,0.0
26418,5428,2025-02-12,461.96,Completed,0.0
26419,5271,2025-08-07,185.79,Completed,0.0
26420,6497,2025-03-21,160.58,Completed,0.0
26421,1688,2025-01-11,57.35,Completed,0.0
26422,5988,2025-07-07,55.46,Completed,0.0
26423,4472,2025-08-19,293.97,Completed,0.0
26424,5682,2025-08-12,26.65,Completed,0.0
26425,3476,2025-07-30,604.59,Completed,0.0
26426,2578,2025-04-21,24.98,Completed,6.99
26427,2533,2025-01-01,59.78,Completed,0.0
26428,4218,2025-05-14,921.0,Shipped,0.0
26429,6938,2025-07-01,152.82,Completed,0.0
26430,2030,2025-07-12,188.13,Completed,0.0
26431,9336,2025-03-06,32.35,Completed,7.99
26432,5959,2025-03-04,113.58,Completed,0.0
26433,5419,2025-03-23,37.07,Completed,5.99
26434,6191,2025-07-23,622.92,Cancelled,0.0
26435,7765,2025-07-03,43.07,Completed,0.0
26436,9940,2025-05-29,126.58,Completed,0.0
26437,4820,2024-10-16,2375.91,Cancelled,0.0
26438,5920,2025-01-11,1715.86,Completed,0.0
26439,8410,2025-09-07,10.33,Pending,6.99
26440,2811,2023-09-16,98.95,Shipped,0.0
26441,3416,2025-01-22,5.06,Completed,0.0
26442,5953,2025-06-23,76.25,Completed,0.0
26443,5434,2025-06-16,1206.91,Completed,0.0
26444,1717,2024-04-13,1180.18,Completed,0.0
26445,7898,2024-12-06,233.38,Completed,0.0
26446,290,2025-09-01,1734.94,Pending,0.0
26447,4698,2025-08-03,469.45,Completed,0.0
26448,610,2025-06-06,66.0,Shipped,0.0
26449,2354,2025-08-10,1276.21,Shipped,0.0
26450,7646,2024-08-17,146.98,Completed,0.0
26451,536,2024-10-26,1437.97,Pending,0.0
26452,3292,2025-08-13,31.54,Shipped,0.0
26453,3758,2024-12-07,350.79,Pending,0.0
26454,8949,2025-05-12,39.6,Pending,0.0
26455,7158,2025-06-02,356.31,Completed,0.0
26456,3850,2024-01-03,296.04,Completed,0.0
26457,8070,2024-10-17,10.62,Completed,0.0
26458,8546,2025-06-11,80.13,Shipped,0.0
26459,4831,2025-05-31,94.22,Completed,0.0
26460,4331,2024-09-26,133.77,Cancelled,0.0
26461,8498,2024-02-18,37.7,Completed,0.0
26462,5230,2025-02-07,209.6,Completed,0.0
26463,2996,2024-04-01,633.25,Cancelled,0.0
26464,6971,2024-10-03,329.48,Completed,0.0
26465,2215,2025-01-01,187.12,Completed,0.0
26466,9402,2024-06-24,454.36,Completed,0.0
26467,276,2025-07-23,82.94,Shipped,0.0
26468,6154,2024-12-19,1559.59,Pending,0.0
26469,6554,2025-06-15,135.6,Completed,0.0
26470,8339,2024-02-02,60.1,Completed,0.0
26471,3549,2024-01-29,111.68,Completed,0.0
26472,6973,2025-06-21,95.04,Completed,0.0
26473,852,2023-11-29,1434.11,Pending,0.0
26474,4524,2025-07-11,576.12,Completed,0.0
26475,8680,2025-05-19,50.43,Pending,0.0
26476,1554,2023-11-19,255.02,Completed,0.0
26477,1762,2025-06-11,250.89,Cancelled,0.0
26478,8776,2025-07-20,231.62,Completed,0.0
26479,6800,2025-07-14,172.48,Shipped,0.0
26480,4311,2025-03-06,294.87,Pending,0.0
26481,4606,2023-12-10,1120.81,Completed,0.0
26482,8703,2024-03-18,139.66,Completed,0.0
26483,7757,2024-04-28,59.86,Completed,0.0
26484,3814,2025-02-22,501.75,Shipped,0.0
26485,5892,2024-05-22,3320.31,Shipped,0.0
26486,6889,2025-03-20,285.81,Completed,0.0
26487,6195,2025-03-31,19.49,Completed,4.99
26488,8148,2024-02-29,108.35,Pending,0.0
26489,3203,2025-08-23,12.16,Shipped,6.99
26490,343,2024-12-16,244.78,Pending,0.0
26491,7746,2024-12-21,100.58,Pending,0.0
26492,1424,2025-02-15,1750.3,Completed,0.0
26493,8338,2025-01-16,33.74,Shipped,0.0
26494,4558,2025-05-07,11.87,Shipped,5.99
26495,9108,2024-01-29,219.32,Completed,0.0
26496,6648,2025-08-20,110.23,Shipped,0.0
26497,1912,2025-03-27,317.89,Completed,0.0
26498,1340,2025-05-16,299.88,Completed,0.0
26499,2247,2025-03-21,17.42,Completed,4.99
26500,6447,2024-06-05,26.47,Completed,6.99
26501,2952,2025-07-03,1054.91,Shipped,0.0
26502,498,2025-08-15,2246.15,Pending,0.0
26503,791,2025-07-13,109.86,Cancelled,0.0
26504,8202,2024-05-22,282.77,Completed,0.0
26505,3099,2025-08-02,2788.61,Completed,0.0
26506,8185,2025-08-26,104.33,Pending,0.0
26507,2817,2023-11-03,250.25,Completed,0.0
26508,327,2025-01-28,144.03,Completed,0.0
26509,883,2025-09-06,266.9,Completed,0.0
26510,1672,2025-09-04,170.06,Completed,0.0
26511,5003,2025-09-08,132.16,Completed,0.0
26512,8930,2024-03-07,96.56,Completed,0.0
26513,2175,2025-06-09,9.03,Pending,7.99
26514,5236,2024-09-15,26.35,Completed,6.99
26515,924,2025-07-27,178.67,Shipped,0.0
26516,4267,2025-03-15,1001.52,Shipped,0.0
26517,8113,2025-06-17,283.64,Completed,0.0
26518,2825,2024-01-28,24.17,Shipped,4.99
26519,5108,2023-10-27,14.72,Shipped,0.0
26520,6870,2025-07-08,1022.18,Completed,0.0
26521,5721,2024-11-11,114.2,Shipped,0.0
26522,9346,2025-08-05,1863.22,Cancelled,0.0
26523,2071,2024-12-28,54.3,Completed,0.0
26524,7347,2024-04-12,56.09,Completed,0.0
26525,6545,2025-07-15,47.56,Shipped,0.0
26526,4601,2024-09-19,378.45,Completed,0.0
26527,921,2024-07-16,180.6,Completed,0.0
26528,6092,2025-02-01,192.49,Pending,0.0
26529,3483,2024-01-24,538.5,Completed,0.0
26530,6473,2025-04-24,242.35,Cancelled,0.0
26531,1444,2024-01-17,57.08,Completed,0.0
26532,2802,2025-04-23,129.68,Completed,0.0
26533,1776,2025-08-02,177.19,Completed,0.0
26534,8221,2025-01-31,141.08,Completed,0.0
26535,2293,2025-04-10,17.92,Completed,0.0
26536,3704,2025-01-06,106.6,Completed,0.0
26537,826,2024-06-15,463.97,Shipped,0.0
26538,7712,2025-05-05,169.34,Cancelled,0.0
26539,3742,2025-08-07,546.06,Completed,0.0
26540,8331,2025-06-09,183.07,Pending,0.0
26541,4453,2024-10-18,337.8,Pending,0.0
26542,2260,2024-08-07,2659.66,Shipped,0.0
26543,1163,2025-01-31,135.76,Completed,0.0
26544,3440,2024-03-18,331.14,Completed,0.0
26545,2534,2024-09-07,181.1,Completed,0.0
26546,5613,2024-09-14,1016.48,Completed,0.0
26547,9552,2024-11-06,154.96,Shipped,0.0
26548,7931,2025-01-19,62.36,Completed,0.0
26549,2226,2025-08-15,286.39,Completed,0.0
26550,3673,2024-04-25,32.05,Completed,5.99
26551,2161,2024-08-22,317.92,Shipped,0.0
26552,8475,2025-05-31,439.28,Shipped,0.0
26553,9332,2025-08-25,140.39,Shipped,0.0
26554,1798,2024-12-15,45.93,Shipped,0.0
26555,9383,2024-02-08,15.6,Completed,0.0
26556,1245,2025-08-19,595.32,Completed,0.0
26557,7070,2025-09-03,2456.84,Shipped,0.0
26558,7894,2025-05-12,593.24,Cancelled,0.0
26559,4409,2025-01-20,211.34,Shipped,0.0
26560,1931,2024-05-20,162.85,Pending,0.0
26561,2519,2024-04-01,70.17,Completed,0.0
26562,48,2024-09-05,622.99,Shipped,0.0
26563,134,2024-05-20,149.88,Completed,0.0
26564,5676,2025-07-11,97.41,Shipped,0.0
26565,2365,2024-06-21,32.35,Completed,5.99
26566,3510,2025-03-14,117.62,Completed,0.0
26567,7154,2025-09-07,296.8,Completed,0.0
26568,4095,2025-05-30,34.98,Completed,0.0
26569,2538,2024-09-22,60.09,Shipped,0.0
26570,7997,2025-02-16,2005.3,Completed,0.0
26571,5985,2025-03-18,392.28,Shipped,0.0
26572,2472,2025-07-14,1226.17,Completed,0.0
26573,2435,2024-08-12,339.78,Completed,0.0
26574,5022,2025-06-14,6759.68,Completed,0.0
26575,4336,2025-09-08,53.0,Completed,0.0
26576,3523,2024-10-24,301.19,Completed,0.0
26577,2306,2025-06-24,264.87,Completed,0.0
26578,5288,2024-01-26,249.0,Pending,0.0
26579,664,2025-05-19,108.45,Completed,0.0
26580,5682,2025-08-19,69.44,Completed,0.0
26581,7444,2024-07-11,208.44,Completed,0.0
26582,5945,2025-03-27,117.3,Completed,0.0
26583,7775,2025-06-14,43.65,Shipped,0.0
26584,4850,2025-06-29,49.36,Completed,0.0
26585,4201,2024-08-01,79.11,Completed,0.0
26586,7098,2023-10-12,36.09,Completed,0.0
26587,5023,2025-04-21,119.22,Completed,0.0
26588,3493,2024-12-06,105.7,Completed,0.0
26589,5469,2025-06-05,55.7,Shipped,0.0
26590,7940,2025-04-26,1162.0,Completed,0.0
26591,9146,2025-03-29,100.89,Completed,0.0
26592,1674,2025-02-11,74.58,Cancelled,0.0
26593,1343,2024-03-17,192.94,Completed,0.0
26594,8432,2025-09-08,939.64,Completed,0.0
26595,6571,2025-03-22,1052.73,Completed,0.0
26596,3050,2024-08-20,156.55,Completed,0.0
26597,6284,2025-04-11,24.99,Shipped,4.99
26598,4248,2025-08-27,70.62,Completed,0.0
26599,6575,2025-01-24,60.06,Completed,0.0
26600,9656,2024-02-28,21.48,Completed,0.0
26601,5332,2024-08-01,26.85,Completed,6.99
26602,400,2024-11-18,46.81,Shipped,0.0
26603,1938,2025-04-19,213.19,Shipped,0.0
26604,8374,2024-10-06,362.09,Completed,0.0
26605,1075,2024-08-28,140.52,Shipped,0.0
26606,2574,2025-09-08,44.08,Completed,0.0
26607,2398,2025-08-05,2121.96,Completed,0.0
26608,9274,2025-02-12,181.54,Completed,0.0
26609,419,2025-08-14,30.54,Cancelled,0.0
26610,9353,2024-09-13,109.65,Cancelled,0.0
26611,640,2024-05-22,78.89,Completed,0.0
26612,2085,2025-04-21,52.81,Completed,0.0
26613,4590,2025-07-19,111.27,Pending,0.0
26614,359,2024-07-07,1476.78,Completed,0.0
26615,1804,2024-05-10,254.1,Completed,0.0
26616,5205,2025-03-08,158.23,Completed,0.0
26617,7890,2024-01-15,235.84,Completed,0.0
26618,539,2025-07-18,163.22,Completed,0.0
26619,4440,2024-07-28,109.93,Completed,0.0
26620,6889,2025-02-21,122.27,Completed,0.0
26621,9906,2025-04-11,256.89,Shipped,0.0
26622,866,2025-09-07,593.02,Completed,0.0
26623,6029,2023-09-18,588.62,Completed,0.0
26624,8968,2024-02-19,31.09,Completed,7.99
26625,4672,2025-09-07,1729.64,Completed,0.0
26626,1036,2023-10-31,150.31,Completed,0.0
26627,8553,2025-03-13,59.36,Completed,0.0
26628,2820,2025-04-09,129.33,Pending,0.0
26629,8488,2025-05-25,679.36,Completed,0.0
26630,1427,2024-10-25,52.43,Shipped,0.0
26631,5495,2025-07-18,397.48,Completed,0.0
26632,693,2025-07-04,5263.3,Shipped,0.0
26633,7594,2025-04-02,2.57,Completed,0.0
26634,1068,2023-10-16,52.26,Completed,0.0
26635,1133,2025-04-16,188.32,Completed,0.0
26636,9314,2025-07-29,155.94,Shipped,0.0
26637,7613,2025-07-31,964.52,Completed,0.0
26638,9434,2024-01-31,453.72,Completed,0.0
26639,947,2025-06-09,30.29,Completed,6.99
26640,1616,2024-10-01,295.68,Completed,0.0
26641,8255,2024-10-13,20.89,Shipped,6.99
26642,5716,2024-06-30,16.52,Pending,5.99
26643,6070,2024-11-23,3121.05,Completed,0.0
26644,394,2025-08-17,80.36,Completed,0.0
26645,9719,2024-09-04,487.15,Completed,0.0
26646,7535,2024-12-26,203.52,Shipped,0.0
26647,9694,2025-05-05,1006.01,Completed,0.0
26648,7423,2025-07-29,115.84,Completed,0.0
26649,6203,2025-06-14,618.54,Shipped,0.0
26650,520,2025-06-11,129.7,Completed,0.0
26651,389,2025-05-13,33.05,Completed,0.0
26652,588,2025-04-25,5208.85,Completed,0.0
26653,3498,2025-04-04,58.62,Completed,0.0
26654,7670,2025-08-23,13.15,Completed,6.99
26655,2572,2025-06-06,336.08,Completed,0.0
26656,8472,2025-01-02,23.95,Pending,5.99
26657,6709,2023-09-17,97.85,Completed,0.0
26658,8997,2023-12-24,109.78,Completed,0.0
26659,8267,2024-06-27,57.74,Completed,0.0
26660,2986,2025-03-30,67.26,Pending,0.0
26661,710,2025-03-19,18.26,Completed,0.0
26662,3663,2025-02-22,57.85,Completed,0.0
26663,4631,2024-03-10,462.8,Shipped,0.0
26664,1431,2025-05-15,1508.56,Completed,0.0
26665,4992,2024-08-22,544.64,Completed,0.0
26666,5068,2024-06-23,284.04,Shipped,0.0
26667,8839,2024-03-31,374.6,Completed,0.0
26668,2039,2025-08-22,61.3,Completed,0.0
26669,4134,2024-11-01,1016.2,Shipped,0.0
26670,5352,2024-08-09,328.95,Completed,0.0
26671,2216,2024-10-10,1752.43,Completed,0.0
26672,3357,2023-09-11,891.89,Completed,0.0
26673,103,2025-02-10,109.38,Cancelled,0.0
26674,8337,2025-07-22,350.5,Shipped,0.0
26675,8947,2024-08-18,123.38,Completed,0.0
26676,6804,2024-04-16,28.85,Completed,0.0
26677,4462,2025-04-25,36.83,Completed,0.0
26678,6297,2025-09-03,161.8,Shipped,0.0
26679,6566,2024-10-07,258.22,Completed,0.0
26680,6463,2025-08-21,250.74,Completed,0.0
26681,83,2024-05-22,101.27,Completed,0.0
26682,9504,2024-05-16,1012.1,Pending,0.0
26683,7964,2025-05-18,132.56,Cancelled,0.0
26684,5991,2024-04-26,647.3,Completed,0.0
26685,5753,2024-12-21,34.84,Completed,7.99
26686,6223,2025-01-13,135.79,Completed,0.0
26687,3669,2024-12-17,53.3,Pending,0.0
26688,1616,2024-09-17,1330.17,Completed,0.0
26689,4247,2025-05-23,197.65,Completed,0.0
26690,2063,2024-07-15,116.4,Shipped,0.0
26691,8972,2025-08-12,933.38,Completed,0.0
26692,7556,2025-08-15,143.58,Completed,0.0
26693,1059,2023-11-26,154.81,Completed,0.0
26694,2399,2025-02-16,1715.86,Completed,0.0
26695,2331,2025-05-10,422.82,Completed,0.0
26696,1760,2025-03-09,326.44,Completed,0.0
26697,428,2025-08-11,86.47,Completed,0.0
26698,5378,2024-12-26,1455.18,Completed,0.0
26699,5030,2024-12-28,64.76,Completed,0.0
26700,3877,2023-10-17,586.18,Completed,0.0
26701,2117,2025-07-01,159.96,Pending,0.0
26702,560,2024-04-12,92.9,Completed,0.0
26703,5442,2025-03-26,77.4,Completed,0.0
26704,9578,2023-12-18,111.26,Pending,0.0
26705,2618,2024-11-20,423.76,Completed,0.0
26706,590,2024-10-06,278.59,Completed,0.0
26707,499,2025-09-04,88.43,Completed,0.0
26708,6348,2024-06-19,225.53,Completed,0.0
26709,7905,2024-09-06,78.56,Shipped,0.0
26710,9722,2025-06-15,9.68,Completed,5.99
26711,9831,2023-09-13,459.45,Completed,0.0
26712,9325,2025-05-31,35.36,Completed,0.0
26713,7433,2024-02-07,59.1,Completed,0.0
26714,5957,2023-10-21,229.11,Completed,0.0
26715,4484,2024-09-19,41.18,Completed,0.0
26716,8608,2025-05-30,107.76,Pending,0.0
26717,4997,2023-09-28,42.55,Shipped,0.0
