order_item_id,order_id,product_id,quantity,unit_price
50490,22925,996,2,45.34
50491,22926,997,1,33.18
50492,22926,776,1,0.92
50493,22926,346,2,30.37
50494,22926,470,1,152.82
50495,22927,844,1,5.18
50496,22927,143,1,35.07
50497,22927,987,1,9.07
50498,22928,464,1,99.11
50499,22928,427,1,17.94
50500,22928,786,1,8.53
50501,22929,879,3,40.76
50502,22930,696,3,11.42
50503,22930,231,1,23.48
50504,22931,779,1,126.41
50505,22931,738,3,110.09
50506,22932,870,1,20.9
50507,22932,501,2,34.1
50508,22933,378,1,3.39
50509,22934,381,2,1329.83
50510,22934,208,3,10.51
50511,22934,817,2,38.77
50512,22934,367,1,45.71
50513,22934,906,3,6.16
50514,22935,213,1,21.08
50515,22935,361,1,102.26
50516,22935,395,1,27.35
50517,22935,211,2,59.86
50518,22936,867,1,108.58
50519,22936,395,1,27.35
50520,22936,508,1,1571.59
50521,22936,304,1,8.1
50522,22937,201,1,4.11
50523,22938,210,1,14.55
50524,22938,833,3,5.44
50525,22938,871,3,38.69
50526,22939,92,5,193.66
50527,22939,981,1,4.11
50528,22939,107,1,2.38
50529,22939,449,2,39.6
50530,22940,128,4,6.13
50531,22940,317,1,6.55
50532,22941,632,2,54.35
50533,22941,733,2,1.04
50534,22941,655,2,110.25
50535,22942,294,2,100.5
50536,22942,669,1,29.87
50537,22943,42,1,19.87
50538,22943,333,1,100.28
50539,22944,59,4,78.59
50540,22944,745,1,7.12
50541,22944,814,1,4.17
50542,22945,40,1,1475.84
50543,22946,637,1,111.94
50544,22946,802,1,31.49
50545,22946,115,1,153.69
50546,22946,658,3,5.88
50547,22947,813,1,15.47
50548,22948,404,1,9.71
50549,22949,952,3,20.46
50550,22949,330,2,28.94
50551,22949,258,1,102.37
50552,22950,256,2,47.52
50553,22950,816,2,44.51
50554,22950,666,2,4.37
50555,22950,628,3,4.16
50556,22951,846,2,7.94
50557,22951,427,1,17.94
50558,22952,599,2,15.44
50559,22953,866,3,53.91
50560,22953,949,2,19.46
50561,22954,244,3,17.04
50562,22954,440,3,14.91
50563,22954,710,4,5.01
50564,22954,987,1,9.07
50565,22955,733,3,1.04
50566,22955,936,2,27.05
50567,22956,761,1,6.55
50568,22956,965,2,43.12
50569,22957,391,2,74.31
50570,22957,80,2,22.74
50571,22957,942,2,15.11
50572,22957,793,1,26.85
50573,22957,687,1,96.47
50574,22958,518,1,89.08
50575,22958,558,3,924.94
50576,22959,524,1,16.83
50577,22960,708,1,48.5
50578,22961,836,1,33.94
50579,22961,873,1,79.52
50580,22962,170,3,71.4
50581,22962,379,1,53.11
50582,22963,211,1,59.86
50583,22963,822,1,31.66
50584,22964,711,1,357.02
50585,22964,136,1,5.27
50586,22965,443,1,115.84
50587,22965,755,1,234.37
50588,22965,965,1,43.12
50589,22965,315,2,31.3
50590,22966,174,3,5.92
50591,22967,861,3,34.19
50592,22967,967,3,44.66
50593,22968,799,1,51.05
50594,22968,407,1,34.88
50595,22968,826,2,19.82
50596,22969,668,1,8.19
50597,22969,554,2,23.51
50598,22970,558,1,924.94
50599,22970,699,3,69.8
50600,22970,229,1,71.81
50601,22970,443,1,115.84
50602,22971,933,1,16.83
50603,22971,863,1,31.96
50604,22971,326,4,61.51
50605,22971,407,1,34.88
50606,22971,620,3,209.94
50607,22972,453,1,190.08
50608,22973,286,2,58.8
50609,22973,222,2,22.7
50610,22974,457,5,9.68
50611,22974,660,1,47.23
50612,22975,779,1,126.41
50613,22975,854,2,77.76
50614,22975,571,2,32.6
50615,22975,967,1,44.66
50616,22976,947,2,7.87
50617,22976,456,1,9.79
50618,22976,818,2,38.49
50619,22977,442,2,44.49
50620,22977,314,3,29.7
50621,22977,170,3,71.4
50622,22978,812,3,8.97
50623,22978,414,2,992.94
50624,22978,527,1,1348.07
50625,22978,592,1,54.74
50626,22979,246,2,56.4
50627,22980,908,3,46.9
50628,22981,970,3,54.49
50629,22982,86,2,17.52
50630,22982,733,3,1.04
50631,22982,962,1,24.38
50632,22982,801,1,11.36
50633,22982,430,1,1715.86
50634,22983,235,3,36.26
50635,22983,568,1,26.36
50636,22984,261,2,29.1
50637,22984,55,4,61.82
50638,22985,874,4,172.58
50639,22986,131,3,44.85
50640,22986,292,2,33.42
50641,22987,535,3,1455.68
50642,22987,894,3,10.84
50643,22987,190,1,130.8
50644,22988,445,2,37.85
50645,22988,483,1,1.57
50646,22988,887,1,31.83
50647,22989,462,2,57.24
50648,22989,197,2,24.55
50649,22990,288,2,1.15
50650,22991,280,1,25.71
50651,22991,55,1,61.82
50652,22991,146,1,179.5
50653,22992,718,1,49.8
50654,22993,70,1,34.16
50655,22994,182,2,17.49
50656,22995,325,1,11.1
50657,22996,646,4,7.41
50658,22997,798,1,152.45
50659,22997,341,3,56.33
50660,22998,610,1,13.14
50661,22999,334,2,23.39
50662,22999,936,1,27.05
50663,23000,19,2,386.9
50664,23000,639,2,25.26
50665,23001,508,2,1571.59
50666,23001,655,1,110.25
50667,23002,773,1,131.06
50668,23003,638,1,6.7
50669,23003,377,3,58.61
50670,23004,395,5,27.35
50671,23004,153,3,280.72
50672,23005,388,1,6.64
50673,23006,443,1,115.84
50674,23006,830,1,1689.92
50675,23007,855,2,5.44
50676,23007,670,1,103.67
50677,23007,950,2,3.34
50678,23008,583,1,58.4
50679,23009,321,1,104.02
50680,23009,188,3,80.26
50681,23009,207,1,6.26
50682,23010,998,1,174.67
50683,23010,841,1,307.06
50684,23011,703,2,14.84
50685,23012,21,1,25.96
50686,23012,657,1,13.24
50687,23012,771,2,26.65
50688,23013,263,1,38.23
50689,23013,660,3,47.23
50690,23013,135,1,176.99
50691,23014,716,1,712.94
50692,23014,619,2,10.41
50693,23014,621,1,6.03
50694,23014,82,1,167.15
50695,23015,824,2,54.3
50696,23015,109,1,5.43
50697,23016,39,1,34.27
50698,23016,180,1,57.85
50699,23017,116,2,27.32
50700,23018,807,1,10.55
50701,23019,133,3,8.98
50702,23020,243,1,39.73
50703,23021,498,1,38.11
50704,23021,992,1,30.03
50705,23022,547,1,108.3
50706,23023,905,1,28.01
50707,23023,191,1,65.59
50708,23023,493,1,31.04
50709,23024,902,1,70.91
50710,23024,186,3,19.79
50711,23024,596,4,4.06
50712,23025,188,1,80.26
50713,23025,412,1,329.48
50714,23026,779,2,126.41
50715,23027,219,4,13.86
50716,23027,468,2,41.9
50717,23028,973,1,16.77
50718,23029,741,1,19.2
50719,23029,365,1,6.0
50720,23029,813,1,15.47
50721,23030,269,1,7.3
50722,23030,261,3,29.1
50723,23030,251,1,3.78
50724,23030,339,1,6.49
50725,23031,438,1,14.07
50726,23032,639,1,25.26
50727,23032,302,2,75.68
50728,23033,762,1,4.22
50729,23033,930,2,291.62
50730,23033,212,2,91.34
50731,23034,357,3,294.87
50732,23035,788,2,93.27
50733,23035,582,1,72.56
50734,23036,305,1,31.13
50735,23036,577,1,171.48
50736,23036,192,1,61.46
50737,23037,211,2,59.86
50738,23037,427,2,17.94
50739,23038,374,1,298.53
50740,23039,692,1,33.53
50741,23039,178,3,8.1
50742,23039,837,1,5.27
50743,23039,47,4,118.89
50744,23040,19,1,386.9
50745,23040,783,1,82.14
50746,23041,593,3,184.15
50747,23041,200,2,187.12
50748,23042,387,2,3.81
50749,23042,45,1,1.44
50750,23043,261,1,29.1
50751,23043,139,1,145.88
50752,23043,592,2,54.74
50753,23044,825,1,277.91
50754,23044,827,1,15.39
50755,23044,278,1,34.55
50756,23044,123,1,9.38
50757,23044,20,2,20.82
50758,23045,785,1,29.92
50759,23045,898,1,69.83
50760,23046,214,1,10.1
50761,23047,611,4,39.3
50762,23047,392,4,71.54
50763,23048,444,2,24.0
50764,23048,767,1,24.62
50765,23048,238,1,18.26
50766,23049,433,1,40.41
50767,23049,908,1,46.9
50768,23049,315,3,31.3
50769,23049,526,2,25.33
50770,23049,211,1,59.86
50771,23050,413,1,50.44
50772,23050,824,5,54.3
50773,23050,558,2,924.94
50774,23050,261,2,29.1
50775,23050,354,1,54.63
50776,23051,136,1,5.27
50777,23051,310,3,41.75
50778,23051,187,2,2.14
50779,23052,246,2,56.4
50780,23052,533,2,42.57
50781,23053,149,1,97.67
50782,23053,781,1,54.81
50783,23054,131,1,44.85
50784,23054,805,3,1561.83
50785,23054,535,1,1455.68
50786,23054,295,2,81.97
50787,23055,365,1,6.0
50788,23055,293,1,68.72
50789,23055,808,2,28.79
50790,23056,151,1,82.73
50791,23057,100,2,29.82
50792,23057,424,1,9.98
50793,23058,636,1,11.89
50794,23058,200,1,187.12
50795,23059,401,1,5.88
50796,23059,60,1,17.6
50797,23059,958,1,8.63
50798,23060,816,1,44.51
50799,23061,425,3,19.57
50800,23061,397,1,1513.32
50801,23061,168,2,113.84
50802,23062,507,1,76.37
50803,23063,596,3,4.06
50804,23064,874,1,172.58
50805,23064,676,4,146.37
50806,23064,342,1,5.31
50807,23065,856,1,5.42
50808,23065,137,1,4.03
50809,23065,597,2,8.34
50810,23066,981,1,4.11
50811,23066,702,1,50.07
50812,23066,775,2,6.65
50813,23067,956,1,11.31
50814,23068,587,1,18.95
50815,23068,181,2,45.33
50816,23069,558,1,924.94
50817,23070,925,2,79.87
50818,23070,647,1,16.54
50819,23071,794,1,69.02
50820,23071,564,3,47.9
50821,23072,885,1,55.3
50822,23073,946,1,41.72
50823,23073,46,1,1390.71
50824,23073,23,2,45.93
50825,23073,792,3,728.92
50826,23073,129,2,58.63
50827,23074,870,2,20.9
50828,23074,31,2,17.96
50829,23075,278,2,34.55
50830,23075,39,1,34.27
50831,23076,892,2,3.13
50832,23076,299,2,27.04
50833,23077,683,1,3.71
50834,23077,458,3,101.5
50835,23077,344,1,9.38
50836,23078,91,1,2.35
50837,23079,175,2,884.88
50838,23079,408,1,68.17
50839,23079,480,1,52.0
50840,23079,350,1,43.86
50841,23080,401,5,5.88
50842,23081,346,3,30.37
50843,23081,342,2,5.31
50844,23081,377,1,58.61
50845,23082,366,2,285.04
50846,23082,291,4,49.08
50847,23083,860,3,33.73
50848,23083,213,1,21.08
50849,23083,65,2,17.23
50850,23084,912,1,66.1
50851,23085,685,1,94.45
50852,23085,48,2,219.78
50853,23085,281,1,298.32
50854,23086,892,2,3.13
50855,23086,484,1,4.98
50856,23086,127,2,11.85
50857,23087,520,1,19.04
50858,23087,12,1,19.86
50859,23087,464,1,99.11
50860,23088,998,3,174.67
50861,23088,79,2,5.87
50862,23089,341,1,56.33
50863,23089,790,5,52.43
50864,23089,403,2,66.22
50865,23090,632,2,54.35
50866,23090,635,2,56.04
50867,23090,726,2,30.62
50868,23091,548,1,24.1
50869,23092,868,1,28.7
50870,23092,247,1,45.99
50871,23092,138,4,38.09
50872,23092,479,3,11.68
50873,23092,977,1,72.78
50874,23093,387,1,3.81
50875,23093,916,1,1082.75
50876,23093,59,1,78.59
50877,23093,873,3,79.52
50878,23093,905,3,28.01
50879,23094,354,2,54.63
50880,23094,812,1,8.97
50881,23094,965,1,43.12
50882,23094,315,2,31.3
50883,23094,24,4,29.93
50884,23095,854,1,77.76
50885,23096,257,3,21.38
50886,23096,136,1,5.27
50887,23096,886,1,5.26
50888,23097,768,1,1157.97
50889,23097,756,2,14.55
50890,23098,416,1,109.23
50891,23098,689,1,8.16
50892,23098,570,2,33.25
50893,23098,600,1,46.74
50894,23098,999,3,27.68
50895,23099,329,1,22.38
50896,23099,868,2,28.7
50897,23100,384,1,7.25
50898,23100,32,3,36.96
50899,23100,712,3,56.79
50900,23101,147,1,698.8
50901,23102,68,2,25.34
50902,23103,846,2,7.94
50903,23103,278,1,34.55
50904,23104,46,2,1390.71
50905,23105,69,2,24.31
50906,23105,601,1,8.71
50907,23106,663,1,1.34
50908,23106,550,1,37.84
50909,23106,304,1,8.1
50910,23106,730,2,2.31
50911,23107,110,5,33.55
50912,23107,545,1,37.85
50913,23107,20,1,20.82
50914,23107,401,1,5.88
50915,23107,583,2,58.4
50916,23108,776,1,0.92
50917,23108,239,2,152.16
50918,23108,82,1,167.15
50919,23108,679,4,2.03
50920,23108,611,2,39.3
50921,23109,827,1,15.39
50922,23109,128,5,6.13
50923,23110,765,2,5.77
50924,23110,589,1,205.11
50925,23111,561,1,85.22
50926,23111,404,1,9.71
50927,23112,542,2,5.71
50928,23113,65,2,17.23
50929,23113,73,1,1.69
50930,23114,129,2,58.63
50931,23115,86,1,17.52
50932,23115,43,1,30.44
50933,23115,113,1,78.65
50934,23115,749,1,14.64
50935,23116,51,1,8.05
50936,23117,600,2,46.74
50937,23117,938,4,26.34
50938,23118,203,1,4.72
50939,23118,267,4,30.74
50940,23118,395,2,27.35
50941,23118,288,2,1.15
50942,23119,306,1,1558.15
50943,23119,793,2,26.85
50944,23119,467,1,4.17
50945,23120,7,3,6.62
50946,23121,852,1,39.79
50947,23121,706,1,30.73
50948,23121,178,1,8.1
50949,23122,666,1,4.37
50950,23122,690,3,542.07
50951,23123,586,1,9.97
50952,23123,542,3,5.71
50953,23123,160,3,34.19
50954,23124,272,5,68.84
50955,23125,213,1,21.08
50956,23125,275,1,11.59
50957,23125,143,4,35.07
50958,23125,275,1,11.59
50959,23125,129,3,58.63
50960,23126,684,1,124.3
50961,23127,484,1,4.98
50962,23127,511,3,7.71
50963,23128,495,1,8.27
50964,23128,681,1,1.95
50965,23128,825,3,277.91
50966,23129,975,2,9.31
50967,23129,394,1,28.34
50968,23129,66,1,28.34
50969,23130,90,1,37.3
50970,23131,252,1,21.13
50971,23131,861,1,34.19
50972,23132,158,4,13.55
50973,23133,922,2,17.67
50974,23134,304,1,8.1
50975,23134,885,2,55.3
50976,23134,393,1,58.43
50977,23134,205,1,401.73
50978,23135,568,4,26.36
50979,23135,909,2,7.92
50980,23136,803,1,14.98
50981,23136,565,4,59.87
50982,23136,431,2,9.71
50983,23136,58,2,54.12
50984,23137,507,1,76.37
50985,23138,223,1,25.41
50986,23138,176,1,1.07
50987,23139,766,1,167.73
50988,23139,290,1,1202.86
50989,23140,860,1,33.73
50990,23141,862,1,38.06
50991,23141,603,3,5.03
50992,23141,994,1,3.8
50993,23141,623,3,20.71
50994,23141,603,1,5.03
50995,23142,433,1,40.41
50996,23142,116,1,27.32
50997,23143,42,1,19.87
50998,23144,827,2,15.39
50999,23144,88,2,77.65
51000,23144,24,1,29.93
51001,23145,407,1,34.88
51002,23145,245,1,67.16
51003,23145,739,1,12.04
51004,23146,897,1,39.9
51005,23147,848,1,8.98
51006,23147,522,3,21.39
51007,23148,422,1,11.54
51008,23148,356,1,8.2
51009,23148,350,1,43.86
51010,23148,485,3,3.97
51011,23149,651,3,58.26
51012,23150,162,1,79.88
51013,23151,456,1,9.79
51014,23151,714,2,51.41
51015,23151,87,1,22.26
51016,23151,864,3,18.16
51017,23151,750,1,1.2
51018,23152,6,2,21.64
51019,23152,949,1,19.46
51020,23153,59,3,78.59
51021,23153,487,1,45.19
51022,23154,721,1,55.58
51023,23154,557,2,1551.9
51024,23155,473,1,32.45
51025,23155,872,2,3.84
51026,23156,967,2,44.66
51027,23156,97,1,42.48
51028,23157,957,1,20.29
51029,23157,83,1,17.73
51030,23158,933,1,16.83
51031,23158,219,5,13.86
51032,23159,580,1,825.66
51033,23159,699,2,69.8
51034,23160,945,1,169.29
51035,23160,560,3,36.55
51036,23161,887,4,31.83
51037,23161,974,4,25.31
51038,23162,681,2,1.95
51039,23163,673,2,5.29
51040,23163,968,1,81.44
51041,23163,397,1,1513.32
51042,23164,925,2,79.87
51043,23165,869,3,1427.49
51044,23165,831,4,24.19
51045,23166,882,2,287.4
51046,23166,725,1,4.04
51047,23166,943,2,8.52
51048,23166,202,1,60.09
51049,23166,679,2,2.03
51050,23167,122,2,65.93
51051,23168,823,1,25.71
51052,23168,29,1,19.36
51053,23169,232,1,7.98
51054,23169,119,1,29.37
51055,23169,98,2,57.12
51056,23170,912,1,66.1
51057,23170,45,5,1.44
51058,23171,657,1,13.24
51059,23172,867,4,108.58
51060,23172,910,2,27.64
51061,23172,632,1,54.35
51062,23173,865,2,54.17
51063,23173,176,1,1.07
51064,23173,695,1,59.1
51065,23174,284,1,305.07
51066,23174,839,1,15.77
51067,23174,985,2,165.57
51068,23175,592,1,54.74
51069,23175,322,1,13.38
51070,23176,203,3,4.72
51071,23177,435,1,14.15
51072,23177,36,1,38.99
51073,23177,512,1,38.8
51074,23178,527,1,1348.07
51075,23179,406,4,9.02
51076,23180,459,2,90.99
51077,23181,917,1,17.58
51078,23182,834,2,20.09
51079,23183,843,1,13.35
51080,23183,173,1,32.78
51081,23183,626,1,16.87
51082,23183,42,1,19.87
51083,23183,514,2,54.87
51084,23184,10,1,38.76
51085,23185,538,4,25.35
51086,23185,66,2,28.34
51087,23186,962,1,24.38
51088,23186,632,1,54.35
51089,23186,962,2,24.38
51090,23186,312,4,10.85
51091,23187,270,2,57.23
51092,23188,255,1,28.62
51093,23188,442,1,44.49
51094,23188,445,1,37.85
51095,23188,52,2,80.65
51096,23189,967,1,44.66
51097,23190,34,3,58.71
51098,23190,321,1,104.02
51099,23191,157,3,48.27
51100,23192,315,1,31.3
51101,23192,635,1,56.04
51102,23192,31,1,17.96
51103,23193,117,2,1.96
51104,23193,149,1,97.67
51105,23193,977,1,72.78
51106,23193,387,2,3.81
51107,23193,471,1,46.81
51108,23194,265,1,33.56
51109,23194,722,1,17.88
51110,23194,850,3,55.09
51111,23195,37,2,67.09
51112,23195,872,4,3.84
51113,23195,610,2,13.14
51114,23196,229,1,71.81
51115,23196,948,3,21.03
51116,23197,58,1,54.12
51117,23197,69,1,24.31
51118,23198,139,2,145.88
51119,23198,319,2,42.23
51120,23199,732,2,9.36
51121,23199,353,2,33.0
51122,23200,427,1,17.94
51123,23200,958,1,8.63
51124,23200,540,3,24.89
51125,23200,12,1,19.86
51126,23200,255,1,28.62
51127,23201,743,2,35.31
51128,23201,524,1,16.83
51129,23201,686,1,3.9
51130,23201,691,2,24.13
51131,23202,846,2,7.94
51132,23202,671,1,27.89
51133,23202,903,2,42.55
51134,23202,531,1,32.91
51135,23203,366,1,285.04
51136,23204,948,3,21.03
51137,23204,804,3,4.2
51138,23204,718,1,49.8
51139,23205,834,3,20.09
51140,23205,207,2,6.26
51141,23206,374,2,298.53
51142,23206,867,1,108.58
51143,23207,888,1,7.85
51144,23208,15,1,93.55
51145,23208,157,1,48.27
51146,23209,605,1,5.2
51147,23209,406,1,9.02
51148,23210,609,2,58.37
51149,23210,620,3,209.94
51150,23210,962,2,24.38
51151,23211,518,1,89.08
51152,23211,568,2,26.36
51153,23212,401,1,5.88
51154,23213,416,1,109.23
51155,23214,881,4,13.39
51156,23214,445,4,37.85
51157,23214,659,2,34.33
51158,23215,512,2,38.8
51159,23215,714,2,51.41
51160,23216,457,1,9.68
51161,23216,748,1,28.6
51162,23217,647,3,16.54
51163,23218,900,1,42.56
51164,23218,971,1,31.17
51165,23218,111,1,120.54
51166,23218,602,2,11.19
51167,23218,798,5,152.45
51168,23219,99,1,33.59
51169,23219,278,1,34.55
51170,23219,356,2,8.2
51171,23220,956,1,11.31
51172,23220,982,2,26.32
51173,23220,696,4,11.42
51174,23221,209,1,56.83
51175,23221,5,1,53.73
51176,23222,898,1,69.83
51177,23222,915,4,47.11
51178,23223,912,2,66.1
51179,23223,391,5,74.31
51180,23223,741,1,19.2
51181,23224,490,2,21.04
51182,23224,675,2,41.86
51183,23225,763,2,2.01
51184,23225,261,1,29.1
51185,23225,270,1,57.23
51186,23225,106,2,1787.58
51187,23226,330,2,28.94
51188,23226,808,1,28.79
51189,23227,174,3,5.92
51190,23227,710,2,5.01
51191,23228,790,1,52.43
51192,23228,372,1,36.43
51193,23229,890,1,191.37
51194,23229,758,1,31.7
51195,23230,380,1,39.77
51196,23230,802,1,31.49
51197,23231,743,2,35.31
51198,23232,283,1,12.83
51199,23232,709,1,19.21
51200,23233,928,2,115.47
51201,23233,293,1,68.72
51202,23234,209,1,56.83
51203,23235,582,2,72.56
51204,23235,261,1,29.1
51205,23235,268,1,9.77
51206,23235,326,1,61.51
51207,23236,388,3,6.64
51208,23236,587,4,18.95
51209,23237,806,2,38.44
51210,23237,577,1,171.48
51211,23238,746,2,20.13
51212,23238,927,2,5.69
51213,23238,379,1,53.11
51214,23239,699,1,69.8
51215,23240,326,1,61.51
51216,23241,859,1,44.93
51217,23242,417,3,6.81
51218,23242,505,3,111.27
51219,23242,578,1,18.63
51220,23242,968,2,81.44
51221,23243,350,3,43.86
51222,23243,359,2,5.17
51223,23244,105,1,7.46
51224,23245,335,2,36.39
51225,23246,698,1,16.89
51226,23247,272,3,68.84
51227,23248,703,1,14.84
51228,23248,711,2,357.02
51229,23249,461,4,30.07
51230,23250,876,5,30.32
51231,23250,696,3,11.42
51232,23250,769,1,99.96
51233,23250,261,2,29.1
51234,23251,65,1,17.23
51235,23251,18,1,40.97
51236,23251,1000,1,2.53
51237,23252,942,1,15.11
51238,23252,25,1,31.45
51239,23252,204,3,41.23
51240,23252,450,1,20.07
51241,23253,800,1,29.96
51242,23253,975,3,9.31
51243,23253,347,1,1.61
51244,23253,212,3,91.34
51245,23253,79,1,5.87
51246,23254,191,1,65.59
51247,23255,562,4,48.28
51248,23255,564,1,47.9
51249,23255,871,2,38.69
51250,23256,206,1,11.84
51251,23256,889,1,30.5
51252,23257,874,3,172.58
51253,23257,305,3,31.13
51254,23257,604,1,1026.64
51255,23257,988,3,16.75
51256,23258,315,3,31.3
51257,23258,735,2,4.61
51258,23258,207,2,6.26
51259,23259,918,5,17.21
51260,23259,591,1,44.83
51261,23260,340,1,30.59
51262,23261,514,1,54.87
51263,23262,395,1,27.35
51264,23263,337,1,13.34
51265,23264,768,1,1157.97
51266,23264,624,1,25.45
51267,23265,236,1,70.17
51268,23265,980,2,56.04
51269,23266,826,1,19.82
51270,23266,872,3,3.84
51271,23267,731,1,14.67
51272,23268,949,1,19.46
51273,23268,622,5,76.48
51274,23268,18,2,40.97
51275,23269,60,1,17.6
51276,23270,793,2,26.85
51277,23270,540,2,24.89
51278,23271,374,1,298.53
51279,23271,810,2,162.66
51280,23271,909,1,7.92
51281,23272,267,2,30.74
51282,23272,210,1,14.55
51283,23273,542,1,5.71
51284,23273,335,1,36.39
51285,23273,56,1,48.12
51286,23273,374,2,298.53
51287,23273,723,1,28.7
51288,23274,44,1,12.65
51289,23274,887,1,31.83
51290,23275,879,2,40.76
51291,23275,860,1,33.73
51292,23276,35,4,5.37
51293,23276,187,1,2.14
51294,23277,474,1,60.73
51295,23278,442,1,44.49
51296,23278,691,4,24.13
51297,23278,288,1,1.15
51298,23279,721,3,55.58
51299,23279,599,1,15.44
51300,23279,947,1,7.87
51301,23280,251,2,3.78
51302,23281,748,1,28.6
51303,23282,711,1,357.02
51304,23282,686,1,3.9
51305,23282,445,1,37.85
51306,23283,138,2,38.09
51307,23284,755,1,234.37
51308,23284,351,2,37.15
51309,23285,265,1,33.56
51310,23285,866,1,53.91
51311,23286,484,2,4.98
51312,23287,193,2,22.73
51313,23287,322,3,13.38
51314,23287,514,1,54.87
51315,23288,675,2,41.86
51316,23288,690,1,542.07
51317,23289,563,2,5.81
51318,23290,966,1,689.11
51319,23290,253,1,17.25
51320,23291,804,5,4.2
51321,23292,636,3,11.89
51322,23292,242,3,42.81
51323,23293,989,2,59.25
51324,23293,374,1,298.53
51325,23294,402,1,4.29
51326,23294,515,2,35.68
51327,23294,810,2,162.66
51328,23295,75,3,41.7
51329,23296,56,2,48.12
51330,23296,41,1,13.62
51331,23297,880,1,58.44
51332,23297,365,3,6.0
51333,23298,12,1,19.86
51334,23298,248,1,23.91
51335,23299,255,3,28.62
51336,23299,665,3,43.11
51337,23300,871,1,38.69
51338,23301,348,4,49.23
51339,23302,671,1,27.89
51340,23302,584,1,46.86
51341,23302,674,1,76.25
51342,23302,486,1,54.76
51343,23303,345,1,9.59
51344,23303,861,2,34.19
51345,23303,971,2,31.17
51346,23303,82,2,167.15
51347,23304,337,2,13.34
51348,23305,801,1,11.36
51349,23305,875,3,16.85
51350,23305,212,1,91.34
51351,23306,665,2,43.11
51352,23306,714,2,51.41
51353,23307,452,2,78.33
51354,23307,902,1,70.91
51355,23308,215,2,10.96
51356,23308,356,3,8.2
51357,23309,259,1,30.11
51358,23309,858,1,16.7
51359,23309,658,1,5.88
51360,23310,888,1,7.85
51361,23311,657,2,13.24
51362,23311,782,1,936.25
51363,23311,549,2,26.14
51364,23312,883,1,8.56
51365,23312,592,1,54.74
51366,23313,156,2,81.5
51367,23313,551,2,23.5
51368,23313,951,2,23.92
51369,23313,162,1,79.88
51370,23314,625,1,49.94
51371,23314,901,1,7.76
51372,23315,573,1,634.26
51373,23315,884,1,20.0
51374,23316,744,1,13.7
51375,23317,743,1,35.31
51376,23318,132,3,47.79
51377,23318,944,5,39.46
51378,23319,890,3,191.37
51379,23319,130,2,32.75
51380,23320,589,1,205.11
51381,23321,731,1,14.67
51382,23321,36,1,38.99
51383,23321,200,1,187.12
51384,23321,596,1,4.06
51385,23322,310,1,41.75
51386,23323,540,1,24.89
51387,23323,619,2,10.41
51388,23324,488,1,21.86
51389,23324,497,1,199.18
51390,23324,108,2,14.65
51391,23325,865,1,54.17
51392,23325,871,2,38.69
51393,23326,816,1,44.51
51394,23327,726,1,30.62
51395,23327,79,1,5.87
51396,23328,679,1,2.03
51397,23329,205,2,401.73
51398,23330,810,1,162.66
51399,23330,486,2,54.76
51400,23330,957,3,20.29
51401,23331,702,1,50.07
51402,23331,791,1,132.22
51403,23332,188,1,80.26
51404,23333,714,1,51.41
51405,23333,439,1,27.43
51406,23334,345,1,9.59
51407,23335,6,1,21.64
51408,23335,134,1,27.85
51409,23336,995,1,10.08
51410,23336,259,1,30.11
51411,23336,36,3,38.99
51412,23337,887,3,31.83
51413,23337,628,4,4.16
51414,23337,92,1,193.66
51415,23338,760,2,2.02
51416,23338,52,1,80.65
51417,23339,930,3,291.62
51418,23340,943,1,8.52
51419,23340,53,1,1172.39
51420,23340,406,4,9.02
51421,23341,568,2,26.36
51422,23341,651,1,58.26
51423,23341,366,1,285.04
51424,23341,419,1,28.85
51425,23341,703,3,14.84
51426,23342,774,2,39.06
51427,23343,382,1,806.19
51428,23344,790,1,52.43
51429,23344,139,2,145.88
51430,23344,2,3,55.29
51431,23345,532,2,6.65
51432,23345,272,2,68.84
51433,23345,196,1,19.56
51434,23346,627,2,30.84
51435,23346,842,4,26.49
51436,23346,720,1,30.54
51437,23347,747,3,6.82
51438,23347,262,2,263.22
51439,23347,261,3,29.1
51440,23347,982,2,26.32
51441,23347,881,2,13.39
51442,23348,990,1,2.65
51443,23349,578,3,18.63
51444,23350,410,1,14.61
51445,23351,824,1,54.3
51446,23352,469,1,7.09
51447,23352,497,2,199.18
51448,23352,286,2,58.8
51449,23353,523,2,78.56
51450,23354,449,1,39.6
51451,23355,705,4,11.86
51452,23355,316,2,59.65
51453,23355,561,1,85.22
51454,23356,110,2,33.55
51455,23357,900,4,42.56
51456,23357,894,5,10.84
51457,23357,963,5,41.43
51458,23357,577,1,171.48
51459,23358,614,2,73.57
51460,23358,467,1,4.17
51461,23358,994,1,3.8
51462,23359,369,2,83.31
51463,23359,514,4,54.87
51464,23359,400,4,21.08
51465,23360,582,2,72.56
51466,23361,694,3,60.64
51467,23361,963,4,41.43
51468,23361,971,1,31.17
51469,23362,11,3,46.05
51470,23362,201,1,4.11
51471,23363,483,1,1.57
51472,23364,903,1,42.55
51473,23365,45,2,1.44
51474,23365,52,1,80.65
51475,23365,656,2,9.83
51476,23366,919,4,11.28
51477,23367,596,1,4.06
51478,23368,913,2,52.66
51479,23369,583,1,58.4
51480,23370,509,3,483.45
51481,23371,976,2,48.85
51482,23372,953,1,17.62
51483,23372,191,3,65.59
51484,23372,457,1,9.68
51485,23372,108,1,14.65
